Order_Id,Custumer_Id ,Sales_Date,Sales_Month,Product,Product_Category,Quantity_Sold ,Unit_Price ,Discount(%),Total_Revenue,Sales_Region ,Revenue_per _sales
1743,1275,2023-10-24,Oct-23,Shoes,Clothing,4,"$151,231.08",0%,"$1,242,764.90",Abuja,"$310,691.23"
1744,1503,2024-04-24,Apr-24,Shirt,Clothing,2,"$151,317.82",0%,"$1,243,478.10",Abuja,"$621,739.05"
1745,1934,2023-10-01,Oct-23,Tv,Electronics,3,"$151,404.56",0%,"$1,244,191.30",Port Harcourt,"$414,730.43"
1746,1727,2025-05-26,May-25,Headphones,Accessories,2,"$151,491.30",0%,"$1,244,904.50",Lagos,"$622,452.25"
1747,1203,2025-07-09,Jul-25,Bag,Accessories,4,"$151,578.04",0%,"$1,245,617.70",Lagos,"$311,404.43"
1748,1343,2025-09-06,Sep-25,Headphones,Accessories,2,"$151,664.78",0%,"$1,246,330.90",Abuja,"$623,165.45"
1749,1345,2025-05-13,May-25,Watch,Accessories,5,"$151,751.52",0%,"$1,247,044.10",Abuja,"$249,408.82"
1750,1855,2025-08-13,Aug-25,Phone,Electronics,2,"$151,838.26",0%,"$1,247,757.30",Lagos,"$623,878.65"
1751,1676,2023-11-23,Nov-23,Watch,Accessories,1,"$151,925.00",10%,"$1,248,470.50",Abuja,"$1,248,470.50"
1752,1107,2024-04-04,Apr-24,Headphones,Accessories,4,"$152,011.74",10%,"$1,249,183.70",Kano,"$312,295.93"
1753,1346,2024-10-31,Oct-24,Phone,Electronics,2,"$152,098.48",10%,"$1,249,896.90",Abuja,"$624,948.45"
1754,1780,2024-01-21,Jan-24,Watch,Accessories,1,"$152,185.22",0%,"$1,250,610.10",Abuja,"$1,250,610.10"
1755,1389,2024-04-11,Apr-24,Watch,Accessories,2,"$152,271.96",0%,"$1,251,323.30",Abuja,"$625,661.65"
1756,1199,2025-03-10,Mar-25,Laptop,Electronics,4,"$152,358.70",0%,"$1,252,036.50",Abuja,"$313,009.13"
1757,1102,2024-01-04,Jan-24,Tv,Electronics,3,"$152,445.44",10%,"$1,252,749.70",Lagos,"$417,583.23"
1758,1723,2024-12-28,Dec-24,Laptop,Electronics,5,"$152,532.18",0%,"$1,253,462.90",Lagos,"$250,692.58"
1759,1764,2025-08-11,Aug-25,Shirt,Clothing,2,"$152,618.92",0%,"$1,254,176.10",Lagos,"$627,088.05"
1760,1796,2024-03-21,Mar-24,Watch,Accessories,5,"$152,705.66",5%,"$1,254,889.30",Lagos,"$250,977.86"
1761,1208,2024-08-11,Aug-24,Shoes,Clothing,3,"$152,792.40",10%,"$1,255,602.50",Lagos,"$418,534.17"
1762,1537,2025-02-01,Feb-25,Watch,Accessories,3,"$152,879.14",0%,"$1,256,315.70",Port Harcourt,"$418,771.90"
1763,1868,2024-03-21,Mar-24,Watch,Accessories,5,"$152,965.88",0%,"$1,257,028.90",Lagos,"$251,405.78"
1764,1691,2024-09-02,Sep-24,Watch,Accessories,2,"$153,052.62",5%,"$1,257,742.10",Abuja,"$628,871.05"
1765,1029,2023-10-15,Oct-23,Laptop,Electronics,4,"$153,139.36",0%,"$1,258,455.30",Port Harcourt,"$314,613.83"
1766,1375,2024-01-25,Jan-24,Phone,Electronics,2,"$153,226.10",0%,"$1,259,168.50",Abuja,"$629,584.25"
1767,1592,2025-07-05,Jul-25,Shoes,Clothing,5,"$153,312.84",0%,"$1,259,881.70",Lagos,"$251,976.34"
1768,1118,2024-10-04,Oct-24,Laptop,Electronics,3,"$153,399.58",0%,"$1,260,594.90",Lagos,"$420,198.30"
1769,1395,2025-03-11,Mar-25,Headphones,Accessories,3,"$153,486.32",10%,"$1,261,308.10",Lagos,"$420,436.03"
1770,1658,2025-03-01,Mar-25,Shoes,Clothing,4,"$153,573.06",10%,"$1,262,021.30",Port Harcourt,"$315,505.33"
1771,1374,2025-06-18,Jun-25,Shoes,Clothing,4,"$153,659.80",5%,"$1,262,734.50",Kano,"$315,683.63"
1772,1222,2024-08-13,Aug-24,Laptop,Electronics,5,"$153,746.54",5%,"$1,263,447.70",Port Harcourt,"$252,689.54"
1773,1027,2024-05-03,May-24,Tv,Electronics,1,"$153,833.28",0%,"$1,264,160.90",Kano,"$1,264,160.90"
1774,1022,2023-10-24,Oct-23,Shirt,Clothing,3,"$153,920.02",0%,"$1,264,874.10",Lagos,"$421,624.70"
1775,1143,2025-04-17,Apr-25,Tv,Electronics,1,"$154,006.76",0%,"$1,265,587.30",Lagos,"$1,265,587.30"
1776,1948,2025-06-08,Jun-25,Watch,Accessories,3,"$154,093.50",5%,"$1,266,300.50",Lagos,"$422,100.17"
1777,1672,2025-08-12,Aug-25,Watch,Accessories,2,"$154,180.24",0%,"$1,267,013.70",Port Harcourt,"$633,506.85"
1778,1865,2023-11-27,Nov-23,Phone,Electronics,4,"$154,266.98",5%,"$1,267,726.90",Abuja,"$316,931.73"
1779,1620,2024-12-17,Dec-24,Headphones,Accessories,4,"$154,353.72",0%,"$1,268,440.10",Port Harcourt,"$317,110.03"
1780,1605,2025-06-08,Jun-25,Watch,Accessories,2,"$154,440.46",10%,"$1,269,153.30",Lagos,"$634,576.65"
1781,1321,2024-08-30,Aug-24,Laptop,Electronics,3,"$154,527.20",5%,"$1,269,866.50",Port Harcourt,"$423,288.83"
1782,1525,2023-12-01,Dec-23,Watch,Accessories,3,"$154,613.94",0%,"$1,270,579.70",Lagos,"$423,526.57"
1783,1395,2024-10-27,Oct-24,Laptop,Electronics,4,"$154,700.68",0%,"$1,271,292.90",Abuja,"$317,823.23"
1784,1840,2025-05-04,May-25,Bag,Accessories,4,"$154,787.42",0%,"$1,272,006.10",Kano,"$318,001.53"
1785,1468,2025-09-02,Sep-25,Headphones,Accessories,1,"$154,874.16",0%,"$1,272,719.30",Kano,"$1,272,719.30"
1786,1906,2024-07-22,Jul-24,Shoes,Clothing,5,"$154,960.90",5%,"$1,273,432.50",Lagos,"$254,686.50"
1787,1454,2024-09-08,Sep-24,Bag,Accessories,5,"$155,047.64",10%,"$1,274,145.70",Lagos,"$254,829.14"
1788,1772,2025-08-06,Aug-25,Headphones,Accessories,4,"$155,134.38",0%,"$1,274,858.90",Lagos,"$318,714.73"
1789,1015,2023-10-18,Oct-23,Tv,Electronics,1,"$155,221.12",0%,"$1,275,572.10",Port Harcourt,"$1,275,572.10"
1790,1740,2024-08-20,Aug-24,Shoes,Clothing,5,"$155,307.86",10%,"$1,276,285.30",Lagos,"$255,257.06"
1791,1738,2025-02-08,Feb-25,Shoes,Clothing,2,"$155,394.60",0%,"$1,276,998.50",Abuja,"$638,499.25"
1792,1706,2024-04-25,Apr-24,Phone,Electronics,3,"$155,481.34",0%,"$1,277,711.70",Kano,"$425,903.90"
1793,1138,2024-08-23,Aug-24,Phone,Electronics,1,"$155,568.08",0%,"$1,278,424.90",Lagos,"$1,278,424.90"
1794,1986,2025-03-03,Mar-25,Shoes,Clothing,2,"$155,654.82",0%,"$1,279,138.10",Lagos,"$639,569.05"
1795,1269,2024-11-08,Nov-24,Tv,Electronics,1,"$155,741.56",10%,"$1,279,851.30",Kano,"$1,279,851.30"
1796,1734,2024-06-20,Jun-24,Tv,Electronics,2,"$155,828.30",10%,"$1,280,564.50",Lagos,"$640,282.25"
1797,1850,2024-08-01,Aug-24,Tv,Electronics,4,"$155,915.04",0%,"$1,281,277.70",Abuja,"$320,319.43"
1798,1256,2023-10-16,Oct-23,Laptop,Electronics,2,"$156,001.78",5%,"$1,281,990.90",Kano,"$640,995.45"
1799,1372,2025-09-07,Sep-25,Tv,Electronics,3,"$156,088.52",0%,"$1,282,704.10",Port Harcourt,"$427,568.03"
1800,1507,2024-02-11,Feb-24,Watch,Accessories,4,"$156,175.26",0%,"$1,283,417.30",Kano,"$320,854.33"
1801,1209,2024-12-14,Dec-24,Headphones,Accessories,2,"$156,262.00",0%,"$1,284,130.50",Lagos,"$642,065.25"
1802,1939,2024-08-10,Aug-24,Headphones,Accessories,5,"$156,348.74",0%,"$1,284,843.70",Lagos,"$256,968.74"
1803,1035,2024-06-20,Jun-24,Bag,Accessories,4,"$156,435.48",0%,"$1,285,556.90",Port Harcourt,"$321,389.23"
1804,1600,2024-08-28,Aug-24,Shirt,Clothing,3,"$156,522.22",5%,"$1,286,270.10",Port Harcourt,"$428,756.70"
1805,1185,2025-01-26,Jan-25,Headphones,Accessories,2,"$156,608.96",10%,"$1,286,983.30",Abuja,"$643,491.65"
1806,1005,2024-03-06,Mar-24,Bag,Accessories,2,"$156,695.70",10%,"$1,287,696.50",Kano,"$643,848.25"
1807,1382,2025-01-06,Jan-25,Shoes,Clothing,4,"$156,782.44",5%,"$1,288,409.70",Lagos,"$322,102.43"
1808,1759,2025-09-01,Sep-25,Watch,Accessories,3,"$156,869.18",10%,"$1,289,122.90",Lagos,"$429,707.63"
1809,1547,2025-04-22,Apr-25,Headphones,Accessories,1,"$156,955.92",5%,"$1,289,836.10",Abuja,"$1,289,836.10"
1810,1644,2025-01-28,Jan-25,Shoes,Clothing,4,"$157,042.66",0%,"$1,290,549.30",Port Harcourt,"$322,637.33"
1811,1000,2024-01-23,Jan-24,Phone,Electronics,1,"$157,129.40",5%,"$1,291,262.50",Abuja,"$1,291,262.50"
1812,1569,2025-03-20,Mar-25,Headphones,Accessories,1,"$157,216.14",10%,"$1,291,975.70",Lagos,"$1,291,975.70"
1813,1870,2024-10-03,Oct-24,Shirt,Clothing,4,"$157,302.88",0%,"$1,292,688.90",Abuja,"$323,172.23"
1814,1794,2024-08-11,Aug-24,Bag,Accessories,4,"$157,389.62",5%,"$1,293,402.10",Abuja,"$323,350.53"
1815,1259,2025-04-24,Apr-25,Watch,Accessories,4,"$157,476.36",5%,"$1,294,115.30",Abuja,"$323,528.83"
1816,1567,2024-03-08,Mar-24,Laptop,Electronics,5,"$157,563.10",5%,"$1,294,828.50",Lagos,"$258,965.70"
1817,1891,2025-04-10,Apr-25,Shirt,Clothing,2,"$157,649.84",5%,"$1,295,541.70",Lagos,"$647,770.85"
1818,1429,2025-02-16,Feb-25,Bag,Accessories,5,"$157,736.58",0%,"$1,296,254.90",Port Harcourt,"$259,250.98"
1819,1198,2024-06-16,Jun-24,Laptop,Electronics,2,"$157,823.32",0%,"$1,296,968.10",Lagos,"$648,484.05"
1820,1656,2025-09-01,Sep-25,Bag,Accessories,5,"$157,910.06",5%,"$1,297,681.30",Lagos,"$259,536.26"
1821,1613,2025-03-03,Mar-25,Tv,Electronics,4,"$157,996.80",0%,"$1,298,394.50",Abuja,"$324,598.63"
1822,1901,2025-03-08,Mar-25,Watch,Accessories,1,"$158,083.54",0%,"$1,299,107.70",Lagos,"$1,299,107.70"
1823,1469,2025-02-21,Feb-25,Bag,Accessories,2,"$158,170.28",10%,"$1,299,820.90",Port Harcourt,"$649,910.45"
1824,1986,2025-06-11,Jun-25,Headphones,Accessories,1,"$158,257.02",5%,"$1,300,534.10",Port Harcourt,"$1,300,534.10"
1825,1343,2023-09-29,Sep-23,Shoes,Clothing,5,"$158,343.76",10%,"$1,301,247.30",Kano,"$260,249.46"
1826,1920,2024-08-17,Aug-24,Shirt,Clothing,5,"$158,430.50",10%,"$1,301,960.50",Abuja,"$260,392.10"
1827,1513,2025-01-27,Jan-25,Shirt,Clothing,3,"$158,517.24",5%,"$1,302,673.70",Port Harcourt,"$434,224.57"
1828,1063,2024-06-13,Jun-24,Shirt,Clothing,2,"$158,603.98",10%,"$1,303,386.90",Abuja,"$651,693.45"
1829,1961,2024-01-06,Jan-24,Shirt,Clothing,4,"$158,690.72",0%,"$1,304,100.10",Port Harcourt,"$326,025.03"
1830,1437,2023-12-10,Dec-23,Shoes,Clothing,5,"$158,777.46",0%,"$1,304,813.30",Lagos,"$260,962.66"
1831,1274,2024-10-27,Oct-24,Tv,Electronics,3,"$158,864.20",0%,"$1,305,526.50",Lagos,"$435,175.50"
1832,1010,2025-01-23,Jan-25,Tv,Electronics,3,"$158,950.94",10%,"$1,306,239.70",Abuja,"$435,413.23"
1833,1690,2024-07-22,Jul-24,Shirt,Clothing,1,"$159,037.68",5%,"$1,306,952.90",Lagos,"$1,306,952.90"
1834,1791,2025-07-03,Jul-25,Headphones,Accessories,5,"$159,124.42",0%,"$1,307,666.10",Kano,"$261,533.22"
1835,1620,2024-06-14,Jun-24,Laptop,Electronics,4,"$159,211.16",0%,"$1,308,379.30",Kano,"$327,094.83"
1836,1807,2024-04-15,Apr-24,Shoes,Clothing,3,"$159,297.90",0%,"$1,309,092.50",Lagos,"$436,364.17"
1837,1600,2025-08-13,Aug-25,Phone,Electronics,1,"$159,384.64",5%,"$1,309,805.70",Kano,"$1,309,805.70"
1838,1116,2025-03-26,Mar-25,Shirt,Clothing,2,"$159,471.38",0%,"$1,310,518.90",Lagos,"$655,259.45"
1839,1948,2024-02-26,Feb-24,Laptop,Electronics,2,"$159,558.12",10%,"$1,311,232.10",Port Harcourt,"$655,616.05"
1840,1328,2023-11-22,Nov-23,Phone,Electronics,2,"$159,644.86",0%,"$1,311,945.30",Abuja,"$655,972.65"
1841,1763,2025-06-04,Jun-25,Shoes,Clothing,1,"$159,731.60",5%,"$1,312,658.50",Kano,"$1,312,658.50"
1842,1735,2023-11-13,Nov-23,Bag,Accessories,4,"$159,818.34",10%,"$1,313,371.70",Lagos,"$328,342.93"
1843,1132,2024-12-17,Dec-24,Watch,Accessories,5,"$159,905.08",10%,"$1,314,084.90",Abuja,"$262,816.98"
1844,1315,2024-10-23,Oct-24,Shoes,Clothing,3,"$159,991.82",0%,"$1,314,798.10",Port Harcourt,"$438,266.03"
1845,1303,2024-09-09,Sep-24,Shoes,Clothing,2,"$160,078.56",5%,"$1,315,511.30",Port Harcourt,"$657,755.65"
1846,1175,2025-01-15,Jan-25,Phone,Electronics,3,"$160,165.30",5%,"$1,316,224.50",Lagos,"$438,741.50"
1847,1896,2024-09-12,Sep-24,Phone,Electronics,4,"$160,252.04",0%,"$1,316,937.70",Kano,"$329,234.43"
1848,1845,2023-11-24,Nov-23,Shirt,Clothing,3,"$160,338.78",10%,"$1,317,650.90",Lagos,"$439,216.97"
1849,1198,2025-02-24,Feb-25,Shirt,Clothing,5,"$160,425.52",0%,"$1,318,364.10",Kano,"$263,672.82"
1850,1344,2024-09-02,Sep-24,Headphones,Accessories,1,"$160,512.26",0%,"$1,319,077.30",Abuja,"$1,319,077.30"
1851,1369,2024-09-15,Sep-24,Headphones,Accessories,3,"$160,599.00",10%,"$1,319,790.50",Lagos,"$439,930.17"
1852,1145,2024-10-21,Oct-24,Bag,Accessories,5,"$160,685.74",0%,"$1,320,503.70",Port Harcourt,"$264,100.74"
1853,1022,2023-12-16,Dec-23,Headphones,Accessories,1,"$160,772.48",0%,"$1,321,216.90",Abuja,"$1,321,216.90"
1854,1716,2023-12-28,Dec-23,Watch,Accessories,4,"$160,859.22",10%,"$1,321,930.10",Abuja,"$330,482.53"
1855,1440,2025-05-19,May-25,Headphones,Accessories,2,"$160,945.96",0%,"$1,322,643.30",Port Harcourt,"$661,321.65"
1856,1036,2024-06-16,Jun-24,Watch,Accessories,2,"$161,032.70",10%,"$1,323,356.50",Port Harcourt,"$661,678.25"
1857,1952,2025-07-03,Jul-25,Headphones,Accessories,5,"$161,119.44",10%,"$1,324,069.70",Abuja,"$264,813.94"
1858,1798,2024-01-21,Jan-24,Watch,Accessories,1,"$161,206.18",10%,"$1,324,782.90",Port Harcourt,"$1,324,782.90"
1859,1357,2025-01-28,Jan-25,Laptop,Electronics,4,"$161,292.92",0%,"$1,325,496.10",Kano,"$331,374.03"
1860,1730,2024-10-31,Oct-24,Shirt,Clothing,4,"$161,379.66",5%,"$1,326,209.30",Kano,"$331,552.33"
1861,1582,2025-02-20,Feb-25,Shirt,Clothing,3,"$161,466.40",10%,"$1,326,922.50",Lagos,"$442,307.50"
1862,1924,2024-04-16,Apr-24,Tv,Electronics,3,"$161,553.14",10%,"$1,327,635.70",Port Harcourt,"$442,545.23"
1863,1182,2025-02-23,Feb-25,Tv,Electronics,2,"$161,639.88",5%,"$1,328,348.90",Lagos,"$664,174.45"
1864,1595,2024-12-23,Dec-24,Shirt,Clothing,1,"$161,726.62",5%,"$1,329,062.10",Abuja,"$1,329,062.10"
1865,1491,2023-12-16,Dec-23,Tv,Electronics,1,"$161,813.36",5%,"$1,329,775.30",Lagos,"$1,329,775.30"
1866,1873,2024-04-18,Apr-24,Watch,Accessories,1,"$161,900.10",10%,"$1,330,488.50",Lagos,"$1,330,488.50"
1867,1154,2025-05-29,May-25,Shirt,Clothing,3,"$161,986.84",0%,"$1,331,201.70",Lagos,"$443,733.90"
1868,1575,2025-04-26,Apr-25,Shoes,Clothing,2,"$162,073.58",10%,"$1,331,914.90",Abuja,"$665,957.45"
1869,1988,2024-07-31,Jul-24,Headphones,Accessories,4,"$162,160.32",5%,"$1,332,628.10",Lagos,"$333,157.03"
1870,1628,2024-07-10,Jul-24,Bag,Accessories,3,"$162,247.06",10%,"$1,333,341.30",Kano,"$444,447.10"
1871,1304,2024-11-20,Nov-24,Watch,Accessories,2,"$162,333.80",10%,"$1,334,054.50",Abuja,"$667,027.25"
1872,1969,2025-05-01,May-25,Shirt,Clothing,5,"$162,420.54",10%,"$1,334,767.70",Lagos,"$266,953.54"
1873,1290,2025-05-12,May-25,Bag,Accessories,4,"$162,507.28",0%,"$1,335,480.90",Abuja,"$333,870.23"
1874,1256,2025-01-28,Jan-25,Laptop,Electronics,1,"$162,594.02",5%,"$1,336,194.10",Lagos,"$1,336,194.10"
1875,1839,2025-02-27,Feb-25,Headphones,Accessories,5,"$162,680.76",0%,"$1,336,907.30",Abuja,"$267,381.46"
1876,1932,2024-08-26,Aug-24,Tv,Electronics,3,"$162,767.50",10%,"$1,337,620.50",Abuja,"$445,873.50"
1877,1189,2023-10-30,Oct-23,Bag,Accessories,3,"$162,854.24",10%,"$1,338,333.70",Abuja,"$446,111.23"
1878,1040,2025-05-23,May-25,Shoes,Clothing,4,"$162,940.98",0%,"$1,339,046.90",Port Harcourt,"$334,761.73"
1879,1040,2024-07-22,Jul-24,Shoes,Clothing,5,"$163,027.72",10%,"$1,339,760.10",Abuja,"$267,952.02"
1880,1003,2025-02-28,Feb-25,Tv,Electronics,4,"$163,114.46",5%,"$1,340,473.30",Lagos,"$335,118.33"
1881,1554,2025-07-20,Jul-25,Laptop,Electronics,4,"$163,201.20",5%,"$1,341,186.50",Lagos,"$335,296.63"
1882,1694,2025-04-16,Apr-25,Watch,Accessories,3,"$163,287.94",0%,"$1,341,899.70",Kano,"$447,299.90"
1883,1190,2024-02-17,Feb-24,Headphones,Accessories,5,"$163,374.68",5%,"$1,342,612.90",Abuja,"$268,522.58"
1884,1064,2025-06-03,Jun-25,Tv,Electronics,2,"$163,461.42",10%,"$1,343,326.10",Lagos,"$671,663.05"
1885,1883,2024-12-02,Dec-24,Tv,Electronics,2,"$163,548.16",0%,"$1,344,039.30",Lagos,"$672,019.65"
1886,1011,2024-01-08,Jan-24,Laptop,Electronics,2,"$163,634.90",0%,"$1,344,752.50",Kano,"$672,376.25"
1887,1285,2025-02-25,Feb-25,Bag,Accessories,4,"$163,721.64",5%,"$1,345,465.70",Abuja,"$336,366.43"
1888,1146,2024-07-20,Jul-24,Watch,Accessories,3,"$163,808.38",10%,"$1,346,178.90",Lagos,"$448,726.30"
1889,1512,2025-08-02,Aug-25,Shoes,Clothing,1,"$163,895.12",10%,"$1,346,892.10",Kano,"$1,346,892.10"
1890,1034,2025-01-28,Jan-25,Headphones,Accessories,4,"$163,981.86",0%,"$1,347,605.30",Abuja,"$336,901.33"
1891,1037,2023-10-29,Oct-23,Laptop,Electronics,5,"$164,068.60",0%,"$1,348,318.50",Abuja,"$269,663.70"
1892,1373,2024-09-24,Sep-24,Shirt,Clothing,4,"$164,155.34",0%,"$1,349,031.70",Abuja,"$337,257.93"
1893,1347,2024-04-14,Apr-24,Watch,Accessories,2,"$164,242.08",10%,"$1,349,744.90",Lagos,"$674,872.45"
1894,1455,2024-12-01,Dec-24,Headphones,Accessories,3,"$164,328.82",5%,"$1,350,458.10",Abuja,"$450,152.70"
1895,1628,2024-12-03,Dec-24,Shirt,Clothing,4,"$164,415.56",10%,"$1,351,171.30",Lagos,"$337,792.83"
1896,1928,2024-03-27,Mar-24,Bag,Accessories,2,"$164,502.30",10%,"$1,351,884.50",Kano,"$675,942.25"
1897,1250,2024-01-30,Jan-24,Tv,Electronics,2,"$164,589.04",10%,"$1,352,597.70",Lagos,"$676,298.85"
1898,1594,2025-06-17,Jun-25,Shoes,Clothing,3,"$164,675.78",5%,"$1,353,310.90",Lagos,"$451,103.63"
1899,1888,2025-04-15,Apr-25,Laptop,Electronics,5,"$164,762.52",5%,"$1,354,024.10",Lagos,"$270,804.82"
1900,1465,2023-10-13,Oct-23,Tv,Electronics,3,"$164,849.26",0%,"$1,354,737.30",Abuja,"$451,579.10"
1901,1947,2024-05-18,May-24,Tv,Electronics,4,"$164,936.00",0%,"$1,355,450.50",Abuja,"$338,862.63"
1902,1925,2025-09-15,Sep-25,Shoes,Clothing,4,"$165,022.74",0%,"$1,356,163.70",Abuja,"$339,040.93"
1903,1277,2024-12-28,Dec-24,Watch,Accessories,3,"$165,109.48",5%,"$1,356,876.90",Abuja,"$452,292.30"
1904,1023,2024-06-21,Jun-24,Shoes,Clothing,2,"$165,196.22",10%,"$1,357,590.10",Kano,"$678,795.05"
1905,1967,2024-01-16,Jan-24,Shoes,Clothing,1,"$165,282.96",10%,"$1,358,303.30",Abuja,"$1,358,303.30"
1906,1662,2024-09-19,Sep-24,Shirt,Clothing,2,"$165,369.70",0%,"$1,359,016.50",Abuja,"$679,508.25"
1907,1902,2023-10-03,Oct-23,Phone,Electronics,4,"$165,456.44",5%,"$1,359,729.70",Abuja,"$339,932.43"
1908,1942,2024-12-25,Dec-24,Tv,Electronics,2,"$165,543.18",0%,"$1,360,442.90",Lagos,"$680,221.45"
1909,1110,2024-12-22,Dec-24,Phone,Electronics,4,"$165,629.92",5%,"$1,361,156.10",Abuja,"$340,289.03"
1910,1003,2025-06-21,Jun-25,Laptop,Electronics,4,"$165,716.66",0%,"$1,361,869.30",Abuja,"$340,467.33"
1911,1750,2024-05-05,May-24,Phone,Electronics,4,"$165,803.40",5%,"$1,362,582.50",Port Harcourt,"$340,645.63"
1912,1227,2024-09-24,Sep-24,Phone,Electronics,4,"$165,890.14",0%,"$1,363,295.70",Lagos,"$340,823.93"
1913,1380,2025-06-17,Jun-25,Bag,Accessories,3,"$165,976.88",0%,"$1,364,008.90",Port Harcourt,"$454,669.63"
1914,1343,2024-04-09,Apr-24,Headphones,Accessories,3,"$166,063.62",0%,"$1,364,722.10",Lagos,"$454,907.37"
1915,1144,2025-04-11,Apr-25,Laptop,Electronics,3,"$166,150.36",10%,"$1,365,435.30",Abuja,"$455,145.10"
1916,1399,2024-05-03,May-24,Headphones,Accessories,4,"$166,237.10",0%,"$1,366,148.50",Lagos,"$341,537.13"
1917,1870,2024-08-24,Aug-24,Headphones,Accessories,1,"$166,323.84",5%,"$1,366,861.70",Kano,"$1,366,861.70"
1918,1361,2025-01-10,Jan-25,Shirt,Clothing,3,"$166,410.58",0%,"$1,367,574.90",Kano,"$455,858.30"
1919,1782,2025-06-08,Jun-25,Tv,Electronics,4,"$166,497.32",0%,"$1,368,288.10",Port Harcourt,"$342,072.03"
1920,1351,2024-02-27,Feb-24,Tv,Electronics,3,"$166,584.06",0%,"$1,369,001.30",Port Harcourt,"$456,333.77"
1921,1696,2024-03-23,Mar-24,Tv,Electronics,2,"$166,670.80",5%,"$1,369,714.50",Lagos,"$684,857.25"
1922,1877,2025-01-19,Jan-25,Phone,Electronics,5,"$166,757.54",5%,"$1,370,427.70",Lagos,"$274,085.54"
1923,1411,2024-01-04,Jan-24,Shirt,Clothing,4,"$166,844.28",10%,"$1,371,140.90",Port Harcourt,"$342,785.23"
1924,1773,2025-02-08,Feb-25,Shoes,Clothing,5,"$166,931.02",5%,"$1,371,854.10",Abuja,"$274,370.82"
1925,1965,2025-06-21,Jun-25,Headphones,Accessories,3,"$167,017.76",10%,"$1,372,567.30",Port Harcourt,"$457,522.43"
1926,2000,2024-09-16,Sep-24,Headphones,Accessories,5,"$167,104.50",0%,"$1,373,280.50",Lagos,"$274,656.10"
1927,1975,2024-03-25,Mar-24,Shirt,Clothing,5,"$167,191.24",0%,"$1,373,993.70",Lagos,"$274,798.74"
1928,1147,2024-08-02,Aug-24,Laptop,Electronics,3,"$167,277.98",5%,"$1,374,706.90",Lagos,"$458,235.63"
1929,1666,2024-10-03,Oct-24,Watch,Accessories,4,"$167,364.72",5%,"$1,375,420.10",Abuja,"$343,855.03"
1930,1410,2023-10-16,Oct-23,Watch,Accessories,1,"$167,451.46",0%,"$1,376,133.30",Lagos,"$1,376,133.30"
1931,1119,2024-09-18,Sep-24,Shirt,Clothing,1,"$167,538.20",0%,"$1,376,846.50",Abuja,"$1,376,846.50"
1932,1796,2025-08-21,Aug-25,Watch,Accessories,4,"$167,624.94",0%,"$1,377,559.70",Port Harcourt,"$344,389.93"
1933,1673,2025-05-19,May-25,Watch,Accessories,2,"$167,711.68",0%,"$1,378,272.90",Kano,"$689,136.45"
1934,1190,2025-03-30,Mar-25,Watch,Accessories,1,"$167,798.42",0%,"$1,378,986.10",Lagos,"$1,378,986.10"
1935,1669,2025-06-17,Jun-25,Watch,Accessories,3,"$167,885.16",5%,"$1,379,699.30",Kano,"$459,899.77"
1936,1790,2023-12-17,Dec-23,Shirt,Clothing,4,"$167,971.90",0%,"$1,380,412.50",Kano,"$345,103.13"
1937,1848,2024-09-04,Sep-24,Phone,Electronics,4,"$168,058.64",0%,"$1,381,125.70",Port Harcourt,"$345,281.43"
1938,1673,2025-01-02,Jan-25,Tv,Electronics,3,"$168,145.38",0%,"$1,381,838.90",Lagos,"$460,612.97"
1939,1671,2024-07-15,Jul-24,Laptop,Electronics,4,"$168,232.12",0%,"$1,382,552.10",Abuja,"$345,638.03"
1940,1737,2025-09-11,Sep-25,Headphones,Accessories,5,"$168,318.86",5%,"$1,383,265.30",Lagos,"$276,653.06"
1941,1067,2023-10-15,Oct-23,Tv,Electronics,4,"$168,405.60",10%,"$1,383,978.50",Abuja,"$345,994.63"
1942,1719,2024-07-31,Jul-24,Shirt,Clothing,5,"$168,492.34",0%,"$1,384,691.70",Port Harcourt,"$276,938.34"
1943,1405,2024-06-03,Jun-24,Phone,Electronics,5,"$168,579.08",5%,"$1,385,404.90",Port Harcourt,"$277,080.98"
1944,1288,2023-10-31,Oct-23,Tv,Electronics,5,"$168,665.82",0%,"$1,386,118.10",Lagos,"$277,223.62"
1945,1337,2025-03-06,Mar-25,Headphones,Accessories,4,"$168,752.56",0%,"$1,386,831.30",Abuja,"$346,707.83"
1946,1571,2025-09-08,Sep-25,Shoes,Clothing,2,"$168,839.30",0%,"$1,387,544.50",Lagos,"$693,772.25"
1947,1130,2025-09-02,Sep-25,Headphones,Accessories,2,"$168,926.04",0%,"$1,388,257.70",Abuja,"$694,128.85"
1948,1027,2024-02-18,Feb-24,Headphones,Accessories,1,"$169,012.78",0%,"$1,388,970.90",Port Harcourt,"$1,388,970.90"
1949,1863,2024-08-01,Aug-24,Watch,Accessories,5,"$169,099.52",5%,"$1,389,684.10",Abuja,"$277,936.82"
1950,1513,2025-04-22,Apr-25,Watch,Accessories,5,"$169,186.26",10%,"$1,390,397.30",Lagos,"$278,079.46"
1951,1247,2024-08-09,Aug-24,Watch,Accessories,4,"$169,273.00",10%,"$1,391,110.50",Abuja,"$347,777.63"
1952,1140,2024-12-25,Dec-24,Laptop,Electronics,5,"$169,359.74",0%,"$1,391,823.70",Lagos,"$278,364.74"
